frame,target_track_id,other_track_id,other_x,other_y,other_label,relative_x,relative_y,distance_to_target
4438,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4438,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4438,1,78,1883.5,228.5,Pedestrian,1850.5,191.5,1860.3823531736696
4438,1,80,805.5,506.0,Pedestrian,772.5,469.0,903.7241005970793
4438,1,81,39.5,134.0,Biker,6.5,97.0,97.21753956977105
4438,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4439,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4439,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4439,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4439,1,6,82.0,672.5,Pedestrian,49.0,635.5,637.3862643640824
4439,1,8,1878.0,271.5,Pedestrian,1845.0,234.5,1859.8428024970283
4439,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4439,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4439,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4439,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4439,1,24,723.0,442.0,Pedestrian,690.0,405.0,800.0781211856752
4439,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4439,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4439,1,78,1883.5,228.5,Pedestrian,1850.5,191.5,1860.3823531736696
4439,1,80,802.5,506.0,Pedestrian,769.5,469.0,901.1610566374914
4439,1,81,39.5,132.5,Biker,6.5,95.5,95.72094859538323
4439,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4440,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4440,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4440,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4440,1,6,82.0,674.5,Pedestrian,49.0,637.5,639.3803641026209
4440,1,8,1875.0,271.5,Pedestrian,1842.0,234.5,1856.8667830514928
4440,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4440,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4440,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4440,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4440,1,24,723.0,442.0,Pedestrian,690.0,405.0,800.0781211856752
4440,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4440,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4440,1,78,1880.5,228.5,Pedestrian,1847.5,191.5,1857.3983148479488
4440,1,80,802.5,506.0,Pedestrian,769.5,469.0,901.1610566374914
4440,1,81,39.5,131.5,Biker,6.5,94.5,94.72328119316813
4440,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4441,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4441,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4441,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4441,1,6,77.0,674.5,Pedestrian,44.0,637.5,639.0166273267074
4441,1,8,1875.0,271.5,Pedestrian,1842.0,234.5,1856.8667830514928
4441,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4441,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4441,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4441,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4441,1,24,723.0,441.0,Pedestrian,690.0,404.0,799.5723857162652
4441,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4441,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4441,1,78,1880.5,228.5,Pedestrian,1847.5,191.5,1857.3983148479488
4441,1,80,800.0,506.0,Pedestrian,767.0,469.0,899.0272520897239
4441,1,81,39.5,131.5,Biker,6.5,94.5,94.72328119316813
4441,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4442,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4442,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4442,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4442,1,6,74.0,674.5,Pedestrian,41.0,637.5,638.817070842663
4442,1,8,1872.5,271.5,Pedestrian,1839.5,234.5,1854.3868258807277
4442,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4442,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4442,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4442,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4442,1,24,723.0,441.0,Pedestrian,690.0,404.0,799.5723857162652
4442,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4442,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4442,1,78,1878.0,228.5,Pedestrian,1845.0,191.5,1854.911655578238
4442,1,80,797.0,506.0,Pedestrian,764.0,469.0,896.4691851926647
4442,1,81,39.5,131.5,Biker,6.5,94.5,94.72328119316813
4442,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4443,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4443,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4443,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4443,1,6,71.0,674.5,Pedestrian,38.0,637.5,638.6315447893253
4443,1,8,1872.5,271.5,Pedestrian,1839.5,234.5,1854.3868258807277
4443,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4443,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4443,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4443,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4443,1,24,723.0,441.0,Pedestrian,690.0,404.0,799.5723857162652
4443,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4443,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4443,1,78,1878.0,228.5,Pedestrian,1845.0,191.5,1854.911655578238
4443,1,80,797.0,506.0,Pedestrian,764.0,469.0,896.4691851926647
4443,1,81,39.5,131.5,Biker,6.5,94.5,94.72328119316813
4443,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4444,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4444,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4444,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4444,1,6,68.0,677.0,Pedestrian,35.0,640.0,640.956316764255
4444,1,8,1869.5,271.5,Pedestrian,1836.5,234.5,1851.4109484390547
4444,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4444,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4444,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4444,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4444,1,24,725.5,441.0,Pedestrian,692.5,404.0,801.7307839917337
4444,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4444,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4444,1,78,1875.0,228.5,Pedestrian,1842.0,191.5,1851.9277118721454
4444,1,80,794.5,506.0,Pedestrian,761.5,469.0,894.3395607933264
4444,1,81,39.5,131.5,Biker,6.5,94.5,94.72328119316813
4444,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4445,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4445,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4445,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4445,1,6,66.0,677.0,Pedestrian,33.0,640.0,640.850216509287
4445,1,8,1869.5,271.5,Pedestrian,1836.5,234.5,1851.4109484390547
4445,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4445,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4445,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4445,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4445,1,24,725.5,441.0,Pedestrian,692.5,404.0,801.7307839917337
4445,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4445,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4445,1,78,1875.0,228.5,Pedestrian,1842.0,191.5,1851.9277118721454
4445,1,80,794.5,506.0,Pedestrian,761.5,469.0,894.3395607933264
4445,1,81,38.5,130.5,Biker,5.5,93.5,93.66162501259521
4445,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4446,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4446,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4446,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4446,1,6,63.0,677.0,Pedestrian,30.0,640.0,640.7027391856539
4446,1,8,1867.0,271.5,Pedestrian,1834.0,234.5,1848.9311101282276
4446,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4446,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4446,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4446,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4446,1,24,725.5,441.0,Pedestrian,692.5,404.0,801.7307839917337
4446,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4446,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4446,1,78,1872.5,228.5,Pedestrian,1839.5,191.5,1849.4411318017128
4446,1,80,791.5,506.0,Pedestrian,758.5,469.0,891.786549573383
4446,1,81,38.5,129.0,Biker,5.5,92.0,92.16425554410993
4446,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4447,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4447,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4447,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4447,1,6,60.0,679.0,Pedestrian,27.0,642.0,642.5675061812572
4447,1,8,1867.0,271.5,Pedestrian,1834.0,234.5,1848.9311101282276
4447,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4447,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4447,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4447,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4447,1,24,725.5,441.0,Pedestrian,692.5,404.0,801.7307839917337
4447,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4447,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4447,1,78,1872.5,228.5,Pedestrian,1839.5,191.5,1849.4411318017128
4447,1,80,789.0,506.0,Pedestrian,756.0,469.0,889.6611714579883
4447,1,81,38.5,129.0,Biker,5.5,92.0,92.16425554410993
4447,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4448,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4448,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4448,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4448,1,6,57.0,679.0,Pedestrian,24.0,642.0,642.4484415110679
4448,1,8,1867.0,271.5,Pedestrian,1834.0,234.5,1848.9311101282276
4448,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4448,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4448,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4448,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4448,1,24,725.5,441.0,Pedestrian,692.5,404.0,801.7307839917337
4448,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4448,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4448,1,78,1872.5,228.5,Pedestrian,1839.5,191.5,1849.4411318017128
4448,1,80,789.0,506.0,Pedestrian,756.0,469.0,889.6611714579883
4448,1,81,38.5,129.0,Biker,5.5,92.0,92.16425554410993
4448,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4449,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4449,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4449,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4449,1,6,55.0,679.0,Pedestrian,22.0,642.0,642.3768364441545
4449,1,8,1864.0,271.5,Pedestrian,1831.0,234.5,1845.9553759503506
4449,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4449,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4449,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4449,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4449,1,24,725.5,441.0,Pedestrian,692.5,404.0,801.7307839917337
4449,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4449,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4449,1,78,1869.5,228.5,Pedestrian,1836.5,191.5,1846.4572835568117
4449,1,80,786.0,506.0,Pedestrian,753.0,469.0,887.1132960338268
4449,1,81,38.5,129.0,Biker,5.5,92.0,92.16425554410993
4449,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4450,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4450,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4450,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4450,1,6,52.0,681.5,Pedestrian,19.0,644.5,644.7800012407333
4450,1,8,1864.0,271.5,Pedestrian,1831.0,234.5,1845.9553759503506
4450,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4450,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4450,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4450,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4450,1,24,725.5,441.0,Pedestrian,692.5,404.0,801.7307839917337
4450,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4450,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4450,1,78,1869.5,228.5,Pedestrian,1836.5,191.5,1846.4572835568117
4450,1,80,786.0,506.0,Pedestrian,753.0,469.0,887.1132960338268
4450,1,81,38.5,129.0,Biker,5.5,92.0,92.16425554410993
4450,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4451,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4451,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4451,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4451,1,6,49.0,681.5,Pedestrian,16.0,644.5,644.6985729781011
4451,1,8,1861.5,271.5,Pedestrian,1828.5,234.5,1843.475657555586
4451,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4451,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4451,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4451,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4451,1,24,728.5,440.0,Pedestrian,695.5,403.0,803.821653104717
4451,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4451,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4451,1,78,1867.0,228.5,Pedestrian,1834.0,191.5,1843.9707833911036
4451,1,80,783.5,506.0,Pedestrian,750.5,469.0,884.9922316043231
4451,1,81,37.0,127.0,Biker,4.0,90.0,90.08884503644167
4451,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4452,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4452,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4452,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4452,1,6,49.0,684.0,Pedestrian,16.0,647.0,647.1978059295319
4452,1,8,1861.5,271.5,Pedestrian,1828.5,234.5,1843.475657555586
4452,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4452,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4452,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4452,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4452,1,24,728.5,440.0,Pedestrian,695.5,403.0,803.821653104717
4452,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4452,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4452,1,78,1867.0,228.5,Pedestrian,1834.0,191.5,1843.9707833911036
4452,1,80,780.5,506.0,Pedestrian,747.5,469.0,882.449573630131
4452,1,81,37.0,127.0,Biker,4.0,90.0,90.08884503644167
4452,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4453,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4453,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4453,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4453,1,6,49.0,686.0,Pedestrian,16.0,649.0,649.1971965435464
4453,1,8,1858.5,271.5,Pedestrian,1825.5,234.5,1840.5000679163259
4453,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4453,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4453,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4453,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4453,1,24,728.5,440.0,Pedestrian,695.5,403.0,803.821653104717
4453,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4453,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4453,1,78,1864.0,228.5,Pedestrian,1831.0,191.5,1840.98703145894
4453,1,80,780.5,506.0,Pedestrian,747.5,469.0,882.449573630131
4453,1,81,37.0,127.0,Biker,4.0,90.0,90.08884503644167
4453,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4454,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4454,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4454,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4454,1,6,49.0,686.0,Pedestrian,16.0,649.0,649.1971965435464
4454,1,8,1858.5,271.5,Pedestrian,1825.5,234.5,1840.5000679163259
4454,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4454,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4454,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4454,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4454,1,24,728.5,440.0,Pedestrian,695.5,403.0,803.821653104717
4454,1,27,256.5,207.0,Pedestrian,223.5,170.0,280.8064279891043
4454,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4454,1,78,1864.0,228.5,Pedestrian,1831.0,191.5,1840.98703145894
4454,1,80,778.0,506.0,Pedestrian,745.0,469.0,880.3328915813609
4454,1,81,37.0,127.0,Biker,4.0,90.0,90.08884503644167
4454,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4455,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4455,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4455,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4455,1,6,49.0,688.5,Pedestrian,16.0,651.5,651.6964400700682
4455,1,8,1858.5,271.5,Pedestrian,1825.5,234.5,1840.5000679163259
4455,1,10,215.5,227.5,Pedestrian,182.5,190.5,263.81148572418147
4455,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4455,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4455,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4455,1,24,728.5,440.0,Pedestrian,695.5,403.0,803.821653104717
4455,1,27,258.0,207.0,Pedestrian,225.0,170.0,282.00177304407146
4455,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4455,1,78,1864.0,228.5,Pedestrian,1831.0,191.5,1840.98703145894
4455,1,80,778.0,506.0,Pedestrian,745.0,469.0,880.3328915813609
4455,1,81,37.0,127.0,Biker,4.0,90.0,90.08884503644167
4455,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4456,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4456,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4456,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4456,1,6,49.0,690.5,Pedestrian,16.0,653.5,653.6958390566671
4456,1,8,1856.0,271.5,Pedestrian,1823.0,234.5,1838.0204705062454
4456,1,10,217.0,227.5,Pedestrian,184.0,190.5,264.85137341535534
4456,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4456,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4456,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4456,1,24,728.5,440.0,Pedestrian,695.5,403.0,803.821653104717
4456,1,27,258.0,207.0,Pedestrian,225.0,170.0,282.00177304407146
4456,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4456,1,78,1861.5,228.5,Pedestrian,1828.5,191.5,1838.500611911783
4456,1,80,775.0,506.0,Pedestrian,742.0,469.0,877.7955342789116
4456,1,81,37.0,126.0,Biker,4.0,89.0,89.08984229416954
4456,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4457,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4457,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4457,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4457,1,6,49.0,690.5,Pedestrian,16.0,653.5,653.6958390566671
4457,1,8,1856.0,271.5,Pedestrian,1823.0,234.5,1838.0204705062454
4457,1,10,217.0,227.5,Pedestrian,184.0,190.5,264.85137341535534
4457,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4457,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4457,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4457,1,24,728.5,440.0,Pedestrian,695.5,403.0,803.821653104717
4457,1,27,258.0,207.0,Pedestrian,225.0,170.0,282.00177304407146
4457,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4457,1,78,1861.5,228.5,Pedestrian,1828.5,191.5,1838.500611911783
4457,1,80,772.5,506.0,Pedestrian,739.5,469.0,875.6833046255936
4457,1,81,37.0,125.0,Biker,4.0,88.0,88.09086218218096
4457,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4458,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4458,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4458,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4458,1,6,49.0,693.0,Pedestrian,16.0,656.0,656.1950929411161
4458,1,8,1853.0,271.5,Pedestrian,1820.0,234.5,1835.0450266955304
4458,1,10,217.0,227.5,Pedestrian,184.0,190.5,264.85137341535534
4458,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4458,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4458,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4458,1,24,731.0,440.0,Pedestrian,698.0,403.0,805.9857318836358
4458,1,27,258.0,207.0,Pedestrian,225.0,170.0,282.00177304407146
4458,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4458,1,78,1858.5,228.5,Pedestrian,1825.5,191.5,1835.516957154033
4458,1,80,772.5,506.0,Pedestrian,739.5,469.0,875.6833046255936
4458,1,81,37.0,125.0,Biker,4.0,88.0,88.09086218218096
4458,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4459,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4459,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4459,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4459,1,6,49.0,695.0,Pedestrian,16.0,658.0,658.1945001289513
4459,1,8,1853.0,271.5,Pedestrian,1820.0,234.5,1835.0450266955304
4459,1,10,217.0,227.5,Pedestrian,184.0,190.5,264.85137341535534
4459,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4459,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4459,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4459,1,24,731.0,440.0,Pedestrian,698.0,403.0,805.9857318836358
4459,1,27,258.0,207.0,Pedestrian,225.0,170.0,282.00177304407146
4459,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4459,1,78,1858.5,228.5,Pedestrian,1825.5,191.5,1835.516957154033
4459,1,80,769.5,506.0,Pedestrian,736.5,469.0,873.1513328169407
4459,1,81,37.0,125.0,Biker,4.0,88.0,88.09086218218096
4459,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4460,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4460,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4460,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4460,1,6,49.0,697.5,Pedestrian,16.0,660.5,660.6937641600683
4460,1,8,1850.5,271.5,Pedestrian,1817.5,234.5,1832.565551351438
4460,1,10,217.0,227.5,Pedestrian,184.0,190.5,264.85137341535534
4460,1,11,1856.0,1002.5,Pedestrian,1823.0,965.5,2062.8909932422507
4460,1,16,214.0,190.5,Pedestrian,181.0,153.5,237.3251988306341
4460,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4460,1,24,731.0,440.0,Pedestrian,698.0,403.0,805.9857318836358
4460,1,27,258.0,207.0,Pedestrian,225.0,170.0,282.00177304407146
4460,1,43,1482.0,770.0,Pedestrian,1449.0,733.0,1623.8503625642359
4460,1,78,1856.0,228.5,Pedestrian,1823.0,191.5,1833.0306189477578
4460,1,80,769.5,506.0,Pedestrian,736.5,469.0,873.1513328169407
4460,1,81,37.0,125.0,Biker,4.0,88.0,88.09086218218096
4460,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4461,1,2,44.0,340.0,Biker,11.0,303.0,303.19960422137757
4461,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
